Review_ID,Review_Score,Review_Comment_Message,Review_Creation_Date,Review_Answer_Timestamp
18161,4,Don't recommend,7/29/2017 0:00,7/31/2017 18:58
18162,5,Overall great experience except for prices/selection,3/27/2018 0:00,3/28/2018 18:28
18163,5,recommend,12/8/2017 0:00,12/11/2017 11:09
18164,5,Recommend,2/22/2018 0:00,2/23/2018 2:26
18165,5,Great service,5/16/2018 0:00,5/17/2018 11:52
18166,4,Overall great experience except for prices/selection,12/12/2017 0:00,12/14/2017 23:43
18167,1,Great service,8/31/2018 0:00,9/21/2018 13:54
18168,4,Good,12/13/2017 0:00,12/13/2017 8:22
18169,5,Great service,8/18/2018 0:00,8/21/2018 2:45
18170,5,Excellent service; great selection,6/9/2017 0:00,6/9/2017 19:28
18171,5,Kenny is excellent,1/17/2018 0:00,1/18/2018 8:26
18172,3,I received poor quality furniture,3/25/2018 0:00,3/29/2018 11:11
18173,5,Great service,6/28/2017 0:00,6/29/2017 14:03
18174,1,I received poor quality furniture,4/5/2018 0:00,4/5/2018 4:12
18175,1,Well,4/8/2018 0:00,4/8/2018 12:36
18176,5,Good,4/7/2018 0:00,4/9/2018 11:52
18177,5,Overall great experience except for prices/selection,8/28/2018 0:00,9/3/2018 15:42
18178,3,Well,4/6/2018 0:00,4/6/2018 10:42
18179,5,Poor Quality,11/18/2017 0:00,11/18/2017 23:31
18180,4,Marvellous,9/23/2017 0:00,9/26/2017 12:50
18181,4,Kenny is excellent,1/19/2018 0:00,1/19/2018 22:50
18182,5,Great service,9/22/2017 0:00,9/23/2017 1:57
18183,5,Great Couch & Great Service,7/29/2017 0:00,8/1/2017 22:27
18184,1,Great service,6/24/2017 0:00,6/26/2017 22:23
18185,5,Defects in fabrics,4/28/2018 0:00,4/29/2018 1:30
18186,4,Excellent service; great selection,3/15/2018 0:00,3/16/2018 1:40
18187,5,Great Couch & Great Service,11/15/2017 0:00,11/16/2017 1:27
18188,5,Excellent service; great selection,5/15/2018 0:00,5/16/2018 11:55
18189,5,Excellent service; great selection,8/21/2018 0:00,8/26/2018 23:30
18190,5,Good,12/30/2017 0:00,12/30/2017 23:37
18191,5,Marvellous,4/28/2017 0:00,4/30/2017 22:46
18192,5,Kenny is excellent,5/12/2018 0:00,5/13/2018 1:36
18193,3,Defects in fabrics,3/18/2018 0:00,3/20/2018 8:02
18194,5,Wow!,3/4/2018 0:00,3/6/2018 23:53
18195,5,Good,1/9/2018 0:00,1/10/2018 11:01
18196,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",5/16/2017 0:00,5/19/2017 14:19
18197,5,Great service !,7/6/2018 0:00,7/7/2018 17:19
18198,5,recommend,5/4/2018 0:00,5/7/2018 0:12
18199,3,I received poor quality furniture,4/13/2018 0:00,4/14/2018 1:41
18200,4,Excellent service; great selection,5/15/2018 0:00,5/16/2018 2:30
18201,5,recommend,10/27/2017 0:00,11/2/2017 11:27
18202,5,Defects in fabrics,7/11/2017 0:00,7/12/2017 11:04
18203,4,recommend,2/2/2018 0:00,3/20/2018 22:19
18204,3,Excellent service; great selection,3/6/2018 0:00,3/8/2018 21:42
18205,5,recommend,2/9/2018 0:00,2/9/2018 22:21
18206,1,Good,7/25/2018 0:00,7/25/2018 14:53
18207,3,Kenny is excellent,3/29/2018 0:00,4/2/2018 11:33
18208,5,Great Couch & Great Service,2/16/2018 0:00,2/19/2018 17:11
18209,5,Super recommend,4/4/2018 0:00,4/4/2018 12:09
18210,5,recommend,10/20/2017 0:00,10/21/2017 11:06
18211,5,Good,1/4/2018 0:00,1/5/2018 22:28
18212,4,Best place for furniture with amazingly low price,4/14/2018 0:00,4/16/2018 15:33
18213,5,Don't recommend,4/11/2017 0:00,4/11/2017 17:17
18214,5,Overall great experience except for prices/selection,12/17/2017 0:00,12/20/2017 0:29
18215,5,recommend,1/20/2018 0:00,1/23/2018 0:33
18216,4,Recommend,10/4/2017 0:00,10/4/2017 22:35
18217,5,Great service,3/1/2018 0:00,3/4/2018 16:31
18218,5,Overall great experience except for prices/selection,12/9/2017 0:00,12/12/2017 11:47
18219,2,Great service,12/20/2017 0:00,12/26/2017 23:10
18220,1,Good,3/9/2018 0:00,3/9/2018 9:22
18221,5,Great service,8/25/2018 0:00,8/26/2018 21:50
18222,4,Excellent service; great selection,1/23/2018 0:00,1/24/2018 0:29
18223,5,Kenny is excellent,5/24/2017 0:00,5/25/2017 11:09
18224,4,I received poor quality furniture,10/10/2017 0:00,10/11/2017 18:34
18225,5,Great service,2/1/2018 0:00,2/6/2018 18:09
18226,5,I received poor quality furniture,12/22/2017 0:00,12/28/2017 0:58
18227,5,Well,6/18/2017 0:00,6/18/2017 19:08
18228,1,Good,7/4/2018 0:00,7/5/2018 8:59
18229,5,Overall great experience except for prices/selection,5/12/2017 0:00,5/14/2017 9:27
18230,5,Well,4/27/2018 0:00,4/27/2018 22:19
18231,5,Excellent service; great selection,8/22/2017 0:00,8/26/2017 22:55
18232,4,Marvellous,4/6/2017 0:00,4/6/2017 15:49
18233,5,Kenny is excellent,5/19/2018 0:00,5/20/2018 19:11
18234,5,Great service,3/28/2018 0:00,3/28/2018 23:21
18235,5,Great Couch & Great Service,7/25/2018 0:00,7/28/2018 23:39
18236,1,Great service,4/13/2018 0:00,4/13/2018 23:35
18237,5,Defects in fabrics,11/2/2017 0:00,11/4/2017 8:17
18238,1,Excellent service; great selection,12/13/2017 0:00,12/14/2017 2:08
18239,1,Great Couch & Great Service,8/10/2018 0:00,8/10/2018 23:00
18240,5,Excellent service; great selection,4/6/2018 0:00,4/9/2018 13:38
18241,5,Excellent service; great selection,4/20/2017 0:00,4/21/2017 0:18
18242,2,I received poor quality furniture,11/24/2017 0:00,11/27/2017 23:40
18243,5,Marvellous,2/24/2017 0:00,2/28/2017 19:32
18244,5,Kenny is excellent,6/13/2017 0:00,6/14/2017 4:40
18245,4,Defects in fabrics,1/9/2018 0:00,1/9/2018 19:27
18246,5,Wow!,11/30/2017 0:00,12/1/2017 12:03
18247,5,Good,2/22/2018 0:00,2/22/2018 19:11
18248,1,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",8/15/2018 0:00,8/15/2018 23:50
18249,5,Great service !,3/4/2018 0:00,3/6/2018 1:07
18250,5,recommend,8/10/2018 0:00,8/11/2018 1:52
18251,2,I received poor quality furniture,5/17/2018 0:00,5/23/2018 21:57
18252,1,Excellent service; great selection,3/28/2018 0:00,3/29/2018 12:02
18253,5,recommend,1/23/2018 0:00,1/24/2018 8:24
18254,5,Defects in fabrics,12/3/2017 0:00,12/5/2017 11:57
18255,5,recommend,8/4/2018 0:00,8/6/2018 5:06
18256,1,Excellent service; great selection,3/30/2018 0:00,3/30/2018 17:50
18257,5,recommend,8/25/2018 0:00,8/25/2018 22:05
18258,1,Good,4/13/2017 0:00,4/15/2017 22:58
18259,5,Kenny is excellent,7/29/2017 0:00,7/31/2017 23:30
18260,5,Great Couch & Great Service,8/14/2018 0:00,8/14/2018 23:43
18261,1,Super recommend,12/29/2017 0:00,1/11/2018 12:35
18262,5,recommend,2/2/2018 0:00,2/2/2018 23:18
18263,5,Good,12/10/2017 0:00,12/11/2017 9:33
18264,5,Best place for furniture with amazingly low price,4/20/2018 0:00,4/24/2018 16:20
18265,4,Don't recommend,6/24/2018 0:00,6/25/2018 23:48
18266,5,Overall great experience except for prices/selection,11/22/2017 0:00,11/23/2017 17:07
18267,5,recommend,8/1/2018 0:00,8/2/2018 19:01
18268,5,Recommend,4/17/2018 0:00,4/18/2018 15:47
18269,4,Great service,8/16/2017 0:00,8/16/2017 19:48
18270,5,Overall great experience except for prices/selection,7/12/2018 0:00,7/14/2018 1:23
18271,3,Great service,8/9/2018 0:00,8/12/2018 11:16
18272,5,Good,5/4/2018 0:00,5/5/2018 11:09
18273,5,Great service,2/1/2018 0:00,2/9/2018 12:23
18274,5,Excellent service; great selection,11/25/2017 0:00,11/25/2017 23:39
18275,2,Kenny is excellent,5/17/2018 0:00,5/17/2018 21:15
18276,5,I received poor quality furniture,10/10/2017 0:00,10/11/2017 12:52
18277,5,Great service,7/12/2018 0:00,7/13/2018 13:38
18278,5,I received poor quality furniture,8/2/2017 0:00,8/3/2017 12:21
18279,5,Well,10/1/2017 0:00,10/2/2017 1:12
18280,5,Good,7/31/2018 0:00,8/1/2018 9:59
18281,5,Overall great experience except for prices/selection,11/1/2017 0:00,11/1/2017 19:50
18282,5,Well,7/13/2018 0:00,7/15/2018 21:19
18283,1,Poor Quality,3/26/2017 0:00,3/26/2017 22:02
18284,5,Marvellous,7/23/2017 0:00,7/26/2017 1:14
18285,1,Kenny is excellent,5/11/2017 0:00,5/12/2017 12:19
18286,5,Great service,10/23/2017 0:00,10/23/2017 23:26
18287,2,Great Couch & Great Service,5/26/2018 0:00,5/29/2018 2:27
18288,5,Great service,11/4/2017 0:00,11/5/2017 0:51
18289,5,Defects in fabrics,5/23/2018 0:00,5/23/2018 15:20
18290,4,Excellent service; great selection,6/8/2017 0:00,6/9/2017 10:20
18291,5,Great Couch & Great Service,3/11/2018 0:00,3/13/2018 19:18
18292,4,Excellent service; great selection,7/28/2018 0:00,7/30/2018 18:34
18293,4,Excellent service; great selection,12/21/2017 0:00,12/31/2017 12:29
18294,1,Good,5/9/2018 0:00,5/11/2018 23:37
18295,5,Marvellous,10/31/2017 0:00,11/3/2017 11:45
18296,3,Kenny is excellent,6/10/2018 0:00,6/10/2018 14:55
18297,1,Defects in fabrics,7/18/2017 0:00,7/21/2017 11:02
18298,5,Wow!,4/6/2017 0:00,4/6/2017 23:07
18299,5,Good,3/14/2018 0:00,3/15/2018 9:57
18300,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",5/11/2018 0:00,5/11/2018 23:53
18301,4,Great service !,5/9/2018 0:00,5/10/2018 3:37
18302,4,recommend,6/27/2017 0:00,7/5/2017 16:27
18303,1,I received poor quality furniture,4/9/2017 0:00,4/9/2017 23:00
18304,4,Excellent service; great selection,11/18/2017 0:00,11/19/2017 20:52
18305,1,recommend,9/3/2017 0:00,9/6/2017 16:11
18306,5,Defects in fabrics,8/18/2018 0:00,8/20/2018 15:39
18307,4,recommend,7/18/2017 0:00,7/21/2017 23:34
18308,5,Excellent service; great selection,4/5/2018 0:00,4/7/2018 18:42
18309,5,recommend,9/12/2017 0:00,9/15/2017 0:31
18310,5,Good,8/10/2018 0:00,8/12/2018 22:52
18311,4,Kenny is excellent,6/28/2018 0:00,6/30/2018 20:36
18312,5,Great Couch & Great Service,5/27/2017 0:00,5/29/2017 8:15
18313,5,Super recommend,5/8/2018 0:00,5/10/2018 23:05
18314,5,recommend,6/26/2018 0:00,6/29/2018 10:34
18315,5,Good,2/9/2017 0:00,2/10/2017 2:58
18316,2,Best place for furniture with amazingly low price,4/6/2018 0:00,4/6/2018 10:27
18317,5,Don't recommend,1/24/2018 0:00,1/26/2018 20:05
18318,1,Overall great experience except for prices/selection,3/25/2018 0:00,3/25/2018 12:08
18319,4,recommend,8/23/2018 0:00,8/24/2018 0:59
18320,3,Recommend,4/15/2018 0:00,4/18/2018 19:26
18321,1,Great service,11/12/2017 0:00,11/13/2017 14:16
18322,5,Overall great experience except for prices/selection,2/10/2017 0:00,2/12/2017 23:37
18323,5,Great service,1/6/2018 0:00,1/7/2018 12:53
18324,5,Good,2/8/2018 0:00,2/14/2018 15:30
18325,3,Great service,11/15/2017 0:00,11/18/2017 12:10
18326,1,Excellent service; great selection,7/22/2017 0:00,7/24/2017 14:33
18327,5,Kenny is excellent,9/1/2017 0:00,9/2/2017 15:12
18328,5,I received poor quality furniture,2/18/2018 0:00,2/19/2018 18:02
18329,5,Great service,5/17/2018 0:00,5/21/2018 8:54
18330,1,I received poor quality furniture,9/22/2017 0:00,9/26/2017 15:19
18331,4,Well,6/2/2018 0:00,6/4/2018 22:15
18332,4,Good,1/18/2018 0:00,1/22/2018 22:58
18333,5,Overall great experience except for prices/selection,6/10/2018 0:00,6/10/2018 17:22
18334,4,Well,8/29/2017 0:00,8/30/2017 13:55
18335,5,Excellent service; great selection,12/30/2017 0:00,12/31/2017 11:23
18336,5,Marvellous,2/6/2018 0:00,2/8/2018 17:39
18337,1,Kenny is excellent,3/11/2018 0:00,3/12/2018 14:41
18338,5,Great service,7/14/2017 0:00,7/15/2017 0:04
18339,5,Great Couch & Great Service,5/30/2017 0:00,5/31/2017 2:54
18340,5,Great service,4/28/2018 0:00,4/29/2018 11:34
18341,5,Defects in fabrics,10/3/2017 0:00,10/3/2017 17:38
18342,3,Excellent service; great selection,7/28/2017 0:00,7/31/2017 16:40
18343,5,Great Couch & Great Service,4/4/2017 0:00,4/5/2017 0:58
18344,5,Excellent service; great selection,5/9/2018 0:00,5/9/2018 22:57
18345,5,Excellent service; great selection,8/18/2018 0:00,9/1/2018 3:09
18346,5,I received poor quality furniture,6/26/2018 0:00,7/5/2018 12:28
18347,5,Marvellous,7/27/2018 0:00,7/30/2018 10:43
18348,4,Kenny is excellent,9/15/2017 0:00,9/16/2017 18:07
18349,5,Defects in fabrics,11/4/2017 0:00,11/5/2017 15:12
18350,4,Wow!,7/6/2018 0:00,7/7/2018 23:29
18351,3,Good,9/26/2017 0:00,9/29/2017 12:14
18352,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",8/30/2018 0:00,9/4/2018 20:17
18353,5,Great service !,6/23/2017 0:00,6/26/2017 12:31
18354,5,recommend,2/26/2018 0:00,2/26/2018 21:42
18355,5,I received poor quality furniture,2/15/2018 0:00,2/15/2018 19:40
18356,5,Excellent service; great selection,3/18/2017 0:00,3/23/2017 1:23
18357,5,recommend,3/2/2017 0:00,3/5/2017 11:12
18358,5,Defects in fabrics,8/24/2018 0:00,8/25/2018 3:25
18359,5,recommend,7/3/2018 0:00,7/6/2018 10:19
18360,5,Excellent service; great selection,7/7/2018 0:00,7/7/2018 23:10
18361,5,recommend,3/2/2018 0:00,3/3/2018 9:25
18362,4,Good,9/26/2017 0:00,9/27/2017 12:14
18363,4,Kenny is excellent,7/27/2017 0:00,7/30/2017 17:10
18364,3,Great Couch & Great Service,6/15/2017 0:00,6/15/2017 10:27
18365,4,Super recommend,4/28/2017 0:00,5/1/2017 10:36
18366,4,recommend,8/23/2018 0:00,8/24/2018 11:08
18367,5,Good,12/29/2017 0:00,12/30/2017 1:34
18368,3,Best place for furniture with amazingly low price,8/5/2018 0:00,8/6/2018 15:04
18369,3,Don't recommend,10/12/2017 0:00,10/14/2017 16:29
18370,2,Overall great experience except for prices/selection,3/17/2018 0:00,3/19/2018 11:44
18371,5,recommend,6/13/2018 0:00,6/13/2018 21:35
18372,5,Recommend,7/4/2017 0:00,7/7/2017 0:21
18373,5,Great service,8/25/2018 0:00,8/27/2018 19:20
18374,4,Overall great experience except for prices/selection,12/22/2017 0:00,12/23/2017 9:48
18375,1,Great service,9/1/2017 0:00,9/3/2017 12:10
18376,4,Good,2/28/2018 0:00,2/28/2018 20:06
18377,5,Great service,2/1/2018 0:00,2/2/2018 12:20
18378,4,Excellent service; great selection,8/11/2018 0:00,8/13/2018 16:43
18379,4,Kenny is excellent,1/4/2018 0:00,1/6/2018 21:17
18380,5,I received poor quality furniture,7/7/2018 0:00,7/10/2018 1:15
18381,5,Great service,5/31/2017 0:00,6/1/2017 13:05
18382,5,I received poor quality furniture,4/11/2017 0:00,4/14/2017 13:42
18383,5,Well,5/12/2018 0:00,5/12/2018 23:13
18384,5,Good,9/12/2017 0:00,9/13/2017 0:39
18385,5,Overall great experience except for prices/selection,8/12/2018 0:00,8/15/2018 1:53
18386,5,Well,8/3/2018 0:00,8/4/2018 3:33
18387,5,Poor Quality,8/31/2018 0:00,9/2/2018 16:48
18388,5,Marvellous,8/18/2018 0:00,8/21/2018 1:09
18389,5,Kenny is excellent,8/3/2018 0:00,8/20/2018 3:30
18390,1,Great service,11/8/2017 0:00,11/8/2017 15:07
18391,5,Great Couch & Great Service,12/21/2017 0:00,12/22/2017 7:54
18392,5,Great service,8/12/2017 0:00,8/12/2017 19:43
18393,5,Defects in fabrics,8/24/2018 0:00,8/27/2018 11:36
18394,5,Excellent service; great selection,4/17/2018 0:00,4/18/2018 4:29
18395,5,Great Couch & Great Service,5/6/2017 0:00,5/8/2017 14:18
18396,2,Excellent service; great selection,6/9/2018 0:00,6/10/2018 16:08
18397,1,Excellent service; great selection,2/17/2018 0:00,2/19/2018 20:23
18398,1,Good,3/13/2018 0:00,3/14/2018 1:29
18399,4,Marvellous,1/10/2018 0:00,1/10/2018 23:53
18400,4,Kenny is excellent,2/9/2018 0:00,2/15/2018 20:38
18401,4,Defects in fabrics,5/11/2017 0:00,5/15/2017 15:45
18402,4,Wow!,6/30/2018 0:00,6/30/2018 15:16
18403,5,Good,6/1/2017 0:00,6/2/2017 21:02
18404,1,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",10/26/2017 0:00,10/26/2017 8:31
18405,5,Great service !,12/13/2017 0:00,12/13/2017 19:29
18406,5,recommend,1/24/2018 0:00,1/25/2018 10:29
18407,4,I received poor quality furniture,6/12/2018 0:00,7/1/2018 1:23
18408,3,Excellent service; great selection,9/14/2017 0:00,9/19/2017 11:57
18409,2,recommend,3/17/2018 0:00,3/18/2018 1:06
18410,5,Defects in fabrics,4/19/2018 0:00,4/20/2018 0:46
18411,3,recommend,4/3/2018 0:00,4/4/2018 17:10
18412,1,Excellent service; great selection,12/1/2016 0:00,1/5/2017 17:51
18413,5,recommend,4/22/2018 0:00,4/22/2018 18:59
18414,1,Good,3/16/2018 0:00,3/16/2018 17:20
18415,4,Kenny is excellent,8/22/2018 0:00,8/22/2018 18:27
18416,1,Great Couch & Great Service,5/20/2018 0:00,5/31/2018 14:49
18417,2,Super recommend,6/22/2018 0:00,6/22/2018 22:59
18418,5,recommend,9/10/2017 0:00,9/10/2017 4:27
18419,5,Good,5/5/2018 0:00,5/7/2018 21:38
18420,4,Best place for furniture with amazingly low price,11/25/2017 0:00,11/28/2017 22:06
18421,5,Don't recommend,5/17/2017 0:00,5/18/2017 1:34
18422,4,Overall great experience except for prices/selection,6/5/2018 0:00,6/12/2018 17:34
18423,5,recommend,10/25/2017 0:00,10/26/2017 3:30
18424,3,Recommend,4/21/2017 0:00,4/23/2017 23:14
18425,5,Great service,3/29/2018 0:00,3/29/2018 21:19
18426,5,Overall great experience except for prices/selection,5/1/2018 0:00,5/1/2018 23:40
18427,5,Great service,12/6/2017 0:00,12/7/2017 0:06
18428,5,Good,8/18/2018 0:00,8/19/2018 1:32
18429,4,Great service,4/7/2018 0:00,4/10/2018 3:00
18430,5,Excellent service; great selection,5/19/2018 0:00,5/21/2018 12:34
18431,5,Kenny is excellent,1/12/2018 0:00,1/12/2018 17:06
18432,4,I received poor quality furniture,5/21/2017 0:00,5/24/2017 20:19
18433,5,Great service,5/3/2018 0:00,5/7/2018 11:33
18434,3,I received poor quality furniture,6/20/2018 0:00,6/25/2018 12:26
18435,4,Well,7/6/2018 0:00,7/7/2018 19:42
18436,5,Good,7/6/2018 0:00,7/7/2018 5:59
18437,5,Overall great experience except for prices/selection,8/7/2018 0:00,8/8/2018 0:19
18438,5,Well,4/17/2018 0:00,4/19/2018 1:03
18439,5,Excellent service; great selection,9/15/2017 0:00,9/18/2017 20:26
18440,5,Marvellous,4/24/2018 0:00,4/24/2018 20:12
18441,4,Kenny is excellent,9/28/2017 0:00,10/2/2017 5:18
18442,1,Great service,5/9/2017 0:00,5/10/2017 13:57
18443,5,Great Couch & Great Service,8/11/2017 0:00,8/14/2017 19:01
18444,5,Great service,8/21/2018 0:00,8/22/2018 1:15
18445,5,Defects in fabrics,5/3/2018 0:00,5/3/2018 22:37
18446,5,Excellent service; great selection,12/18/2017 0:00,12/18/2017 15:25
18447,1,Great Couch & Great Service,12/13/2017 0:00,12/14/2017 10:36
18448,1,Excellent service; great selection,8/9/2018 0:00,8/11/2018 17:33
18449,4,Excellent service; great selection,6/10/2017 0:00,6/13/2017 11:40
18450,5,I received poor quality furniture,7/20/2017 0:00,7/21/2017 13:20
18451,1,Marvellous,6/2/2018 0:00,6/2/2018 23:53
18452,4,Kenny is excellent,7/7/2017 0:00,7/11/2017 19:05
18453,4,Defects in fabrics,8/26/2017 0:00,8/29/2017 13:41
18454,5,Wow!,5/9/2018 0:00,5/9/2018 23:41
18455,4,Good,5/18/2018 0:00,5/21/2018 2:49
18456,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",4/19/2018 0:00,4/19/2018 20:34
18457,1,Great service !,3/31/2018 0:00,3/31/2018 10:00
18458,3,recommend,7/3/2018 0:00,7/5/2018 18:35
18459,4,I received poor quality furniture,7/28/2018 0:00,7/30/2018 19:43
18460,5,Excellent service; great selection,5/5/2018 0:00,5/6/2018 12:15
18461,4,recommend,6/13/2017 0:00,6/13/2017 23:22
18462,4,Defects in fabrics,3/30/2018 0:00,4/18/2018 23:53
18463,5,recommend,1/5/2018 0:00,1/6/2018 18:53
18464,5,Excellent service; great selection,7/18/2017 0:00,7/22/2017 15:03
18465,5,recommend,10/3/2017 0:00,10/4/2017 1:28
18466,1,Good,8/7/2018 0:00,8/8/2018 17:39
18467,5,Kenny is excellent,3/10/2018 0:00,3/11/2018 23:04
18468,1,Great Couch & Great Service,3/17/2018 0:00,3/18/2018 10:39
18469,5,Super recommend,2/18/2018 0:00,2/19/2018 5:00
18470,4,recommend,9/23/2017 0:00,9/26/2017 10:41
18471,1,Good,12/22/2017 0:00,12/24/2017 20:37
18472,5,Best place for furniture with amazingly low price,3/23/2018 0:00,3/26/2018 2:42
18473,5,Don't recommend,7/31/2018 0:00,8/1/2018 2:12
18474,5,Overall great experience except for prices/selection,5/23/2018 0:00,5/26/2018 13:13
18475,5,recommend,8/31/2018 0:00,8/31/2018 19:53
18476,5,Recommend,6/24/2018 0:00,6/24/2018 20:31
18477,5,Great service,10/28/2017 0:00,10/28/2017 23:37
18478,5,Overall great experience except for prices/selection,9/19/2017 0:00,9/20/2017 1:32
18479,4,Great service,10/26/2017 0:00,10/26/2017 10:35
18480,5,Good,3/7/2018 0:00,3/8/2018 2:34
18481,4,Great service,1/11/2018 0:00,1/15/2018 1:05
18482,5,Excellent service; great selection,2/24/2018 0:00,2/24/2018 19:25
18483,5,Kenny is excellent,4/6/2018 0:00,4/7/2018 1:38
18484,5,I received poor quality furniture,3/24/2018 0:00,3/26/2018 12:16
18485,5,Great service,5/16/2018 0:00,5/19/2018 21:52
18486,4,I received poor quality furniture,5/24/2017 0:00,5/25/2017 21:10
18487,5,Well,6/14/2017 0:00,6/19/2017 0:13
18488,5,Good,6/22/2017 0:00,6/26/2017 18:03
18489,3,Overall great experience except for prices/selection,6/26/2018 0:00,6/27/2018 0:12
18490,4,Well,5/12/2017 0:00,5/13/2017 1:13
18491,5,Poor Quality,9/16/2017 0:00,9/19/2017 12:58
18492,5,Marvellous,11/23/2017 0:00,11/23/2017 14:25
18493,4,Kenny is excellent,1/5/2018 0:00,1/6/2018 1:02
18494,1,Great service,4/20/2018 0:00,4/23/2018 2:33
18495,5,Great Couch & Great Service,1/19/2018 0:00,1/20/2018 20:59
18496,5,Great service,7/28/2017 0:00,7/29/2017 14:03
18497,5,Defects in fabrics,7/18/2017 0:00,7/19/2017 0:44
18498,5,Excellent service; great selection,1/16/2018 0:00,3/4/2018 13:54
18499,5,Great Couch & Great Service,8/22/2018 0:00,8/24/2018 23:40
18500,5,Excellent service; great selection,2/24/2018 0:00,2/26/2018 23:35
18501,5,Excellent service; great selection,12/6/2017 0:00,12/8/2017 19:18
18502,5,Good,5/16/2018 0:00,5/20/2018 23:59
18503,5,Marvellous,6/22/2018 0:00,6/26/2018 0:04
18504,4,Kenny is excellent,8/23/2018 0:00,8/24/2018 9:58
18505,5,Defects in fabrics,6/5/2018 0:00,6/8/2018 11:33
18506,5,Wow!,8/1/2018 0:00,8/1/2018 16:56
18507,5,Good,9/5/2017 0:00,9/12/2017 13:17
18508,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",2/8/2018 0:00,2/14/2018 15:04
18509,5,Great service !,6/28/2018 0:00,6/30/2018 21:08
18510,5,recommend,8/5/2017 0:00,8/8/2017 17:58
18511,5,I received poor quality furniture,8/29/2017 0:00,8/30/2017 13:08
18512,5,Excellent service; great selection,8/1/2018 0:00,8/6/2018 11:38
18513,5,recommend,1/7/2018 0:00,1/7/2018 22:55
18514,5,Defects in fabrics,6/27/2018 0:00,6/29/2018 12:56
18515,4,recommend,12/15/2017 0:00,12/15/2017 11:00
18516,5,Excellent service; great selection,8/21/2018 0:00,8/22/2018 0:50
18517,5,recommend,5/11/2018 0:00,5/11/2018 17:47
18518,5,Good,12/11/2017 0:00,12/11/2017 19:09
18519,5,Kenny is excellent,4/1/2017 0:00,4/1/2017 21:04
18520,4,Great Couch & Great Service,7/25/2017 0:00,7/28/2017 0:47
18521,5,Super recommend,6/6/2018 0:00,6/7/2018 0:32
18522,3,recommend,6/29/2018 0:00,7/5/2018 15:01
18523,5,Good,8/22/2018 0:00,8/22/2018 21:33
18524,4,Best place for furniture with amazingly low price,1/27/2018 0:00,1/28/2018 1:38
18525,3,Don't recommend,12/8/2017 0:00,12/8/2017 20:51
18526,4,Overall great experience except for prices/selection,7/25/2017 0:00,7/26/2017 11:57
18527,2,recommend,8/8/2018 0:00,8/9/2018 17:38
18528,5,Recommend,4/13/2018 0:00,4/15/2018 15:19
18529,5,Great service,8/22/2018 0:00,8/23/2018 13:40
18530,5,Overall great experience except for prices/selection,12/1/2017 0:00,12/1/2017 19:12
18531,5,Great service,1/27/2018 0:00,1/28/2018 15:50
18532,5,Good,7/21/2017 0:00,7/22/2017 2:18
18533,4,Great service,3/24/2017 0:00,3/26/2017 17:15
18534,3,Excellent service; great selection,8/5/2018 0:00,8/5/2018 11:18
18535,1,Kenny is excellent,6/29/2018 0:00,7/2/2018 2:58
18536,3,I received poor quality furniture,4/6/2017 0:00,4/6/2017 21:42
18537,5,Great service,6/3/2018 0:00,6/5/2018 16:51
18538,5,I received poor quality furniture,10/14/2017 0:00,10/16/2017 23:43
18539,5,Well,5/29/2018 0:00,5/30/2018 11:42
18540,5,Good,4/6/2018 0:00,4/8/2018 11:54
18541,5,Overall great experience except for prices/selection,2/14/2017 0:00,2/15/2017 11:01
18542,5,Well,11/2/2017 0:00,11/3/2017 10:20
18543,4,Excellent service; great selection,2/2/2018 0:00,2/5/2018 16:30
18544,2,Marvellous,2/23/2018 0:00,2/23/2018 22:24
18545,5,Kenny is excellent,6/19/2018 0:00,6/22/2018 0:49
18546,5,Great service,11/29/2017 0:00,11/30/2017 10:35
18547,2,Great Couch & Great Service,5/4/2018 0:00,5/4/2018 11:57
18548,4,Great service,7/11/2017 0:00,7/12/2017 9:39
18549,1,Defects in fabrics,8/10/2018 0:00,8/11/2018 11:41
18550,5,Excellent service; great selection,8/4/2017 0:00,8/7/2017 10:27
18551,1,Great Couch & Great Service,2/23/2018 0:00,2/24/2018 12:06
18552,1,Excellent service; great selection,10/29/2017 0:00,10/29/2017 13:11
18553,3,Excellent service; great selection,3/15/2017 0:00,3/19/2017 19:48
18554,4,I received poor quality furniture,4/27/2018 0:00,4/30/2018 18:32
18555,2,Marvellous,7/25/2018 0:00,7/31/2018 19:30
18556,5,Kenny is excellent,3/16/2018 0:00,3/21/2018 10:09
18557,4,Defects in fabrics,5/18/2018 0:00,5/21/2018 3:32
18558,5,Wow!,8/29/2018 0:00,8/31/2018 19:30
18559,5,Good,3/8/2018 0:00,3/12/2018 12:03
18560,1,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",3/27/2018 0:00,3/27/2018 22:20
18561,5,Great service !,4/14/2018 0:00,4/19/2018 2:25
